no_saida,no_entrada,betweenness
4573,5351,9.869945844934242e-05
558,2584,0.0003105616237042452
558,5136,0.0003089796226989513
558,2263,0.00010829599159575531
558,5587,0.0009315129442284295
558,4696,0.0003089796226989513
558,4866,0.0016511930634150569
558,3776,0.00010829599159575531
5714,4995,3.289526748562107e-06
5714,1502,8.20747906667114e-06
5714,5289,1.0220874170797244e-05
2135,3767,0.00025623514138631975
3740,398,1.3098961710900434e-05
3740,2149,1.2138704565886573e-06
3740,2317,1.3098961710900434e-05
3740,3632,6.86238359274505e-07
3740,5449,6.282288769135944e-06
5125,2122,1.050307836834693e-05
5125,3759,8.306794684193462e-06
5125,4375,0.00014536674045136216
5125,5326,0.00016254596345842285
5041,1123,4.0063378735035066e-05
5041,4109,1.2840279057698689e-05
5041,4129,4.9568153156686664e-05
5041,4236,8.854806796345825e-06
5041,4656,1.3277149872127997e-05
5041,4962,1.154207787380643e-05
4039,1572,0.00022574231937689954
3051,3319,7.181745692927223e-06
3051,765,5.890600999264779e-06
3051,4962,1.014091732188574e-05
3051,4043,0.00028847376152909675
3051,3978,9.128725809300409e-06
3051,5150,1.588932849353968e-05
4150,2325,2.5896535906273392e-05
2863,1231,2.2446186846715026e-05
2863,4236,8.557440015889818e-06
2863,3598,1.0060092956486015e-05
2863,4348,2.4265040543142786e-05
2863,4962,5.275527655339702e-06
3972,2325,3.7191459098832115e-05
3972,5568,0.00013662531671424028
3598,295,8.860728985848518e-06
3598,746,1.2390585413657839e-05
3598,2493,2.28909142570685e-06
3598,3978,8.314049581665068e-06
3598,5492,6.2020475061960875e-06
3598,4962,9.902985494172427e-06
3346,1472,3.0761044494120375e-06
3346,2029,2.6914020259866457e-05
278,3475,3.438537686201114e-07
278,2635,0.0001690741715629851
278,2359,0.0001691314805244218
3475,900,0.0003385240352064996
3475,1084,0.0003385240352064996
3475,1174,0.0003385240352064996
3475,2359,0.0010147252065227123
3475,2635,0.0010143813527540922
3475,2301,0.0003385240352064996
3475,5146,0.0003385240352064996
2635,2611,0.00017138056275991463
2635,3345,5.78632532005516e-06
2635,4049,0.0001689551994885545
2635,3560,0.00011123272583840205
2635,3614,0.00016924609844729517
2359,3345,6.81195141974888e-06
2359,4049,0.00016903161143713672
2359,3560,0.00011129003479983872
2359,3614,0.00016930340740873185
2359,2611,0.0001716289015928069
2359,3700,0.00033852403520649965
279,2791,3.612563094042403e-06
279,670,9.235470519898709e-07
279,5691,6.8322333409822395e-06
2791,938,4.437090785531708e-06
2791,1271,4.978381087610012e-06
2791,4113,1.2557114519324793e-05
670,3041,3.019458118989308e-06
670,2488,3.289540493502549e-06
670,5195,3.4199494776924905e-05
670,880,1.4017812093400096e-06
670,4785,1.8988342118509872e-06
5691,1753,2.039070299972466e-05
5691,1805,1.9310232600820755e-05
5691,2082,9.908005649942808e-06
5691,2761,1.1738822117119075e-05
5691,3439,2.6237694194436834e-06
5691,5520,1.9535729569394517e-05
1674,4887,9.173098008816546e-06
1674,2629,2.382509527284981e-05
1674,2257,2.5857441125874893e-05
4887,2629,6.235140656919869e-05
4887,5026,2.439484705129636e-05
2629,319,7.34334942457474e-06
2629,3782,7.818177813214828e-06
2629,3380,2.5466403393606038e-05
2629,5026,5.465652385839396e-06
2257,1165,0.0001925095190295909
2257,2082,5.858974428757928e-05
2257,5880,3.665215293211744e-05
2257,3459,2.593818568374534e-05
2257,3380,4.006919015165318e-05
2257,3024,0.0001685256627979859
2257,5026,7.75370527511031e-06
2257,5520,1.3797170643825153e-05
299,1213,9.02003169986649e-06
299,4115,6.2117885828545926e-06
299,1588,6.158917794237986e-06
299,1855,6.1493663006652056e-06
299,777,6.878465845050524e-05
1588,2874,6.88444775121801e-06
1588,1363,8.607274763820159e-05
1588,1277,1.0834347163426431e-05
1588,2763,3.118443937929666e-05
1588,5038,1.2833882660516431e-05
1588,5841,8.557819197035969e-06
1588,5745,1.0253061917535655e-05
1588,4772,1.9367169333987868e-05
1588,2966,9.310763266576869e-06
1588,4115,2.4486367051905542e-06
1588,5559,8.965635303819368e-06
1588,1213,1.5368863005621558e-05
1588,5235,9.491788294564283e-06
1588,1855,7.545679922496889e-08
1588,777,0.0001386757109922321
1588,5206,5.0185782155001085e-06
1955,235,1.8136998829504912e-05
1955,1213,2.8079457170852163e-05
1955,5841,2.7325545740803097e-05
1955,5559,3.4260716330481206e-05
1955,5206,6.15389277593634e-05
1955,5745,2.472414195533964e-05
5206,2874,8.06565983640563e-06
5206,1855,5.000253426871239e-06
5206,1277,7.628383880712482e-06
5206,2966,7.245059279720508e-06
5206,4115,2.90305450585018e-06
5206,777,0.00015917038253613022
5206,4846,6.335058782774598e-06
5206,5038,9.189838036810035e-06
5206,5841,4.675541258808382e-06
5206,5559,4.190607996634172e-06
5206,5745,6.048298282291813e-06
5206,5235,5.409573202543535e-06
1855,2874,6.870120510858839e-06
1855,1363,8.429736367748142e-05
1855,1277,1.0813879677199044e-05
1855,5841,8.5681768788502e-06
1855,5745,1.0234765118631542e-05
1855,4772,1.8865062148928873e-05
1855,2966,9.29984727392226e-06
1855,4115,2.430460877677515e-06
1855,5559,8.942534768404111e-06
1855,1213,1.5245082492427086e-05
1855,5235,9.473640456776001e-06
1855,4846,1.1170358008792279e-05
1855,5038,1.2558462077965416e-05
1855,777,0.0001275596763543305
4772,2874,3.462519537257918e-05
4772,1277,3.9541109068306984e-05
4772,2966,2.6107293353039837e-05
4772,4115,2.6418907671831966e-05
4772,777,0.00011000883130990729
4772,4846,3.726073812444515e-05
4772,5559,3.836404119681322e-05
4772,5038,1.6662333567024805e-05
4772,5841,2.457514254784353e-05
4772,5235,3.473153144939577e-05
4772,5745,3.892149298152968e-05
4115,2874,5.114128179693773e-06
4115,1277,9.832895783194973e-06
4115,5841,7.2805221279127436e-06
4115,5745,8.878650803485793e-06
4115,5559,6.7550710755662705e-06
4115,1213,1.6621600829581914e-05
4115,5235,7.482427833747984e-06
4115,4846,9.449890309810646e-06
4115,5038,1.0022480177839464e-05
4115,777,0.00015026639561684153
5841,2763,3.3458055967619233e-06
5841,1213,2.938119718363947e-06
5841,4846,5.272308347236426e-07
5841,5038,5.366205971643089e-06
5841,5235,3.43208001657084e-07
5841,5559,1.16457195996326e-06
5841,5745,2.046388348725402e-07
5235,2874,2.70811451614212e-06
5235,1213,2.8635512274754783e-06
5235,4846,4.529876973330689e-07
5235,5038,3.6067246206515908e-06
5235,5559,1.3921301391584309e-06
4846,235,2.6343860069712964e-05
4846,1213,3.254486622615176e-06
4846,5559,1.770624108627539e-06
4846,5745,5.493354330931436e-07
285,2229,0.00033852403520649965
2229,1253,0.00033852403520649965
2229,4251,4.761732195850803e-05
2229,1866,0.0011629570747149923
2229,3453,0.00013845802303130402
2229,3741,0.00033852403520649965
2229,4881,0.00033852403520649965
2229,2464,0.00033852403520649965
2229,5040,0.00033852403520649965
2229,5165,0.00033852403520649965
2229,4035,0.00033852403520649965
287,2556,9.757789014297874e-05
287,5222,6.389563296653198e-05
287,4462,0.00012521473664471814
287,369,7.8768422547624e-05
287,5632,0.00010876754409550265
287,2040,6.317207407334628e-05
287,2027,1.831715093857178e-05
287,1382,2.935183990351241e-05
2556,5261,4.726374943031214e-05
5222,2027,5.538609367468094e-05
5222,3068,0.0001139855409333881
5222,3133,1.2125173476253961e-05
5222,4299,0.00011622534918331596
5222,4462,7.679021413898575e-06
4462,3133,1.5198624516451629e-06
369,5670,3.998266873878369e-06
369,740,1.7921749107556946e-06
369,369,0.0
369,5890,3.840578324631322e-05
369,2027,7.350982008643721e-05
369,2994,1.27143139898851e-05
5632,2225,2.8645752724927596e-05
5632,3522,2.035375826089304e-06
2040,478,2.3439427197724356e-05
2040,669,7.703519973961388e-05
2040,2106,2.488136822891609e-05
2040,1560,9.032840486881874e-06
2040,2027,4.8683703838442025e-05
2040,5670,5.230205180448719e-06
2040,3102,3.98667679018398e-06
2040,3870,5.012538444587398e-05
2027,713,0.00010503391659351671
2027,950,2.1216051183755308e-05
2027,989,4.221493262998442e-05
2027,1189,6.25524032802698e-05
2027,1382,3.119401823255248e-05
2027,1507,2.6435629556682248e-05
2027,1649,2.3355466312029462e-05
2027,3075,0.00010352232235766162
2027,1920,7.307526983043921e-06
2027,3419,2.0532016975444016e-05
2027,3589,0.00014258785017691022
2027,2129,0.00011861449888924701
2027,4299,3.241980732265817e-05
2027,5379,0.00021019064835406352
2027,2994,7.869400699915271e-05
2027,3998,4.7958838264985736e-05
2027,5120,0.0004727308367099647
2027,5509,4.713495139458527e-05
2027,3900,9.445879905001822e-05
2027,3155,0.00011823460256251225
2027,3236,1.7556944391833425e-05
2027,2163,3.787536063800702e-05
2027,569,1.6791007062628215e-05
2027,3068,3.334039177095484e-05
2027,3600,2.9741327459896525e-05
2027,4457,1.9162814286586785e-05
2027,4534,0.00012984105656539945
2027,4380,5.8235949891873384e-05
2027,3638,1.7556944391833425e-05
2027,5846,4.7645850055776924e-05
2027,3870,5.606298188135284e-05
2027,5840,1.9271475953456665e-05
1382,2078,1.7659296538363348e-05
1382,712,2.6729552132090317e-05
1382,5379,0.0002543241023547478
1382,5261,2.5336542857945224e-05
1382,1826,3.0890277473459984e-05
1382,3638,3.08154938639512e-05
1382,3286,0.00017458998852590117
1382,5034,4.724279336480349e-05
1382,3870,4.3915223483698394e-05
1382,3236,3.08154938639512e-05
289,4854,8.673343985622265e-07
289,4238,0.00045857572301909985
289,5513,6.638715300471964e-07
289,1426,8.670603954945122e-06
289,4948,0.0002091482456054509
4854,1426,4.59110204478889e-06
4854,2169,1.6237539073727482e-07
4854,4238,0.000334167101757548
4854,4963,1.3658635809076647e-07
4854,5513,9.073918894141829e-08
4854,5395,4.4221758510364675e-05
4238,1426,0.00032322308165436825
4238,2169,0.0002906720655152093
4238,4306,0.00015435126705673076
4238,4963,0.0002906462764825629
4238,5513,0.0002902204423174858
5513,1426,4.6245322722936245e-06
5513,4963,1.0315613058603344e-07
1426,4306,9.010167640872634e-05
1426,4963,4.670379441442971e-06
1426,5395,6.066542996582907e-05
1426,2169,4.696168474089479e-06
4948,3920,5.991584551577425e-05
4948,5673,0.00012070804837655203
291,3217,8.262640263212427e-05
291,5057,3.295455078019149e-06
3217,5021,0.0001216095641731415
3217,5057,8.452326717489888e-05
5057,4164,2.488933328608332e-06
5057,4392,2.3955816474285554e-07
292,589,4.555516177063677e-05
292,2393,5.822691210878985e-06
589,499,2.040929244562993e-05
589,5880,2.0863411779051378e-05
589,997,5.198319892308412e-05
589,5280,4.116606680209143e-05
589,4086,3.6704781533449494e-05
589,2480,2.8040139890707355e-05
589,5180,1.6655116593911547e-05
589,4362,0.0001278360867348281
589,4113,2.0068753439568393e-05
589,3243,1.8253907823245996e-05
589,4668,6.626142220786465e-05
589,3999,4.415212278439949e-05
589,4194,7.26111497363602e-05
589,5148,7.21507120977474e-05
589,1241,6.851130599415139e-05
589,697,0.0013886539659480823
589,2666,3.069988675268462e-05
589,4211,1.3645550421211582e-05
589,2232,5.031430721291113e-05
589,5826,2.7216275745527653e-05
589,5151,3.363567040845579e-05
589,1723,5.610287449785389e-05
589,4494,6.852776777961177e-05
589,5801,9.037010449849314e-05
589,2393,2.459273698194559e-05
589,5461,6.276805462458664e-05
589,3606,1.4624858797667489e-05
589,958,1.8773768710227852e-05
589,1692,3.743450149777976e-05
589,2872,2.1911183204369116e-05
589,5326,4.110129490316763e-05
589,3409,1.6764513330656134e-05
589,2645,2.8157668816193537e-05
589,3777,2.373969684042628e-05
589,1678,1.2736649007236535e-05
589,4595,1.491368326357133e-05
589,4080,7.414354724309895e-05
2393,1678,1.2420780278284704e-05
2393,4113,1.576535519266291e-05
2393,4266,8.730501191807805e-06
2393,4080,1.2767910977265468e-05
830,3503,5.340532970827162e-06
2782,4184,0.0002389531303857917
2782,2814,0.00033852403520649965
2661,4184,8.032666872057383e-05
704,3449,0.00033852403520649965
3816,1098,5.576425281459358e-05
338,3503,0.00014312189627917212
338,2605,8.789029714951049e-06
466,323,5.0044257723124e-06
466,4271,2.5278885617498777e-05
466,3152,0.00014673403106348575
466,1402,0.00019332801052510755
466,1280,7.77485813690099e-05
3503,2905,7.02244863918129e-06
3503,2965,0.0003416367189563761
3503,5537,1.750758393557924e-05
3503,4944,5.340532970827163e-06
3503,4367,9.785505165314004e-07
3503,4304,6.28273155014675e-06
5507,4613,5.3621672994064394e-05
1280,323,8.152111274900457e-05
1280,2965,3.489443058416082e-05
1280,3152,1.0769251120046539e-05
4367,804,8.362505877391132e-06
4367,1442,0.00033852403520649965
4367,2774,1.289290171886515e-06
3071,2965,6.560659876705411e-05
3071,4184,0.00010262842880175252
3071,4271,0.00013374500088485512
3071,4613,0.0001368309745532483
294,2302,7.580950778056155e-05
294,2119,8.931192604861832e-05
2302,620,1.96280097100044e-06
2302,1128,2.8512295953297764e-06
2302,2119,1.3709907956730234e-06
2302,2226,2.300643581207294e-06
2302,5586,8.274605350866148e-06
2119,620,2.2092156743372515e-06
2119,1128,4.724572016665136e-06
2119,5586,5.809952788584091e-06
2119,4220,1.7444268689916322e-05
2119,2226,8.396372060270948e-07
295,4962,1.490329545908374e-05
295,2493,5.9485503966581126e-06
4962,456,1.2776522370049657e-05
4962,1427,8.856055483986774e-06
4962,1476,1.2952510773180726e-05
4962,1793,7.854492878656764e-06
4962,2084,1.7662420096310316e-05
4962,2219,3.929695697386076e-06
4962,2276,4.549019148805439e-05
4962,2493,5.211653492427557e-06
4962,2658,7.316720338179737e-06
4962,2879,1.4337207769278363e-05
4962,2931,7.520581833566923e-06
4962,2944,7.733044567837168e-06
4962,3164,6.47695528287585e-06
4962,3978,1.3388209978638889e-05
4962,765,5.460868175767725e-06
4962,5713,3.4549441978635754e-06
4962,5492,1.0250175224614788e-05
4962,5449,1.2352774473256044e-05
4962,5130,3.538185656083748e-05
4962,5419,1.7020457392139073e-05
2493,574,2.743472598853054e-06
2493,2944,7.450202981952037e-06
2493,5492,4.56587081604497e-06
296,1729,0.00033852403520649965
296,296,0.0
875,4995,1.7735819850034716e-05
3029,929,0.00011231766059703308
1213,2874,6.8739040632020194e-06
1213,2969,6.088214208291041e-06
1213,5038,2.4570717609709865e-05
777,697,0.0003256660532167647
777,996,0.0001283411848275812
777,1468,0.00010810062147518849
777,2511,0.00012721076173148285
777,3904,0.00012926869864830656
777,5619,7.493970479960217e-05
301,4956,2.903676198116715e-06
301,5830,1.2830513809273053e-05
4956,608,1.6719654002183505e-05
4956,2403,1.0352349185185993e-05
4956,3456,2.950575313904825e-06
4956,3633,1.9893351242205217e-05
4956,3935,4.80687761392918e-06
4956,4608,2.7410056993505926e-06
4956,5830,2.3454400800040932e-05
5830,542,0.00018108462019086744
5830,547,1.178474369015188e-05
5830,623,2.2179918746831928e-05
5830,822,1.6401637275756025e-05
5830,1000,1.2980016565910645e-05
5830,1099,1.5249153366495037e-05
5830,1634,1.558744947794865e-05
5830,1642,0.00033852403520649965
5830,2084,1.1887692650070172e-05
5830,2128,1.1468502635692907e-05
5830,2385,1.1723943022959727e-05
5830,2424,1.8094655427991445e-05
5830,2602,1.6669229206788758e-05
5830,2669,1.645340453087374e-05
5830,3397,1.2879482622489976e-05
5830,3456,1.2728994561522537e-05
5830,3633,1.6286180804400785e-05
5830,4572,1.5000904822489593e-05
5830,4608,1.2597446816936384e-05
5830,4720,5.8597929766954537e-05
5830,5184,1.2933450075924095e-05
5830,2918,1.520423365736879e-05
5830,5743,1.5733139645996105e-05
5830,5790,1.5988262324882838e-05
302,4467,1.7459453400080945e-05
4467,3125,2.5845383391230192e-05
2170,5045,1.1364897113873163e-05
2170,3733,5.892183861918682e-05
789,3713,0.0001757400890918938
789,4189,8.26202750372962e-05
789,5122,6.235602744574748e-05
799,4693,4.4015797914197495e-05
4189,572,3.644285581820193e-05
4189,956,2.7735987972766783e-05
4189,243,1.6611721552483836e-05
4189,2332,1.7394114253558708e-05
4189,2525,2.703851646366226e-05
4189,3183,5.134302280859739e-05
4189,3733,2.7834868649946316e-05
4189,2623,5.041099002682079e-05
4189,4910,0.00011144485644355251
4189,5045,1.707726413098599e-05
5045,2653,2.2234305784938312e-05
5045,2773,5.7949360849572e-06
5045,5532,3.39183088412446e-05
4222,5363,0.00017473569079307132
2627,862,2.166711581539659e-05
4922,862,2.166711581539659e-05
5348,1509,3.5273563955032066e-05
5348,3607,7.145478933536767e-05
5348,3610,2.893209141875792e-05
5348,5139,7.538094890684393e-05
5348,5716,0.00019707179770772583
5139,313,0.00010918920518115312
5139,668,0.0002599494066183788
5139,1509,4.0273386808700425e-05
5139,1696,0.0003090225456629827
5139,2047,0.00012427890706874194
5139,2574,0.00033852403520649965
5139,2751,0.00012474586808897375
5139,2983,0.00034713659836494733
5139,3153,0.00033852403520649965
5139,322,0.0003395886973752307
5139,3607,0.0001465245573972474
5139,3610,8.501197342601002e-05
5139,3919,0.00010604568935002822
5139,4136,0.00013867259668295422
5139,4300,0.0001908845778300998
5139,4907,0.0003136009299989159
5139,5742,9.4458046673008e-05
5139,5473,6.347364850286639e-05
306,584,4.9229381178632535e-05
306,1508,5.62037115102267e-05
306,1767,0.0002330909425176395
584,1508,1.6482665004574332e-05
584,1767,5.4263734921703394e-05
584,4208,5.225967787492512e-05
584,1964,7.089325669158474e-05
584,1016,0.00016616791100870616
1508,349,1.7873945457074016e-05
1508,4208,5.754521012898761e-05
1508,1016,0.0002250299246410601
1508,1767,5.857881546815883e-05
1508,3396,0.00017077580221900026
1508,4782,7.997104694226667e-05
1767,3241,0.00014503442791631295
1767,4208,0.00013713830600030143
1767,5425,0.0001050892612324528
1767,3850,0.00014503442791631295
307,1665,0.0001385114498810021
307,1891,1.907562339957064e-05
307,5130,2.1832754597339705e-06
307,5838,3.045142801976262e-05
1665,753,0.00016709194457005544
1665,1155,0.00017350001357501062
1665,1193,0.00010036718094734345
1665,1654,0.0002546785529764747
1665,5838,0.0002460980667175337
1665,3860,0.0005044683998669235
1665,3293,0.0003556985520205174
1665,3425,0.0001273638629926222
1665,3647,0.00031689659366472165
1665,1891,0.0001871573329374647
1665,1847,0.00031991587117205825
1665,4044,0.00020287901104992315
1665,5150,0.0001443566802441996
1665,4695,0.00023970572060116643
1665,5130,0.00012016824964162111
1665,2429,0.00028425858702415055
1891,753,8.258863297368633e-06
1891,1193,5.522680207222553e-05
1891,1693,5.422740649109957e-05
1891,1847,1.860816403444131e-05
1891,3293,5.5552526820218535e-06
1891,5838,1.2553851237373629e-05
1891,3647,8.923720744513507e-06
1891,3298,0.00011993871264749663
1891,4044,7.741981365756983e-06
1891,5150,9.438304316784527e-05
1891,5287,0.00010379071547843577
1891,5130,2.7455284886839177e-05
1891,3868,3.430053254455775e-05
